unidade;ano;mes;setor_centro_custo;paciente_dia
HRAD;2019,0;6,0;UTI;259,0
HRAD;2019,0;6,0;UTI - NEONATAL;244,0
HRAD;2019,0;7,0;ALOJAMENTO CONJUNTO;411,0
HRAD;2019,0;7,0;BLOCO OBSTÉTRICO;30,0
HRAD;2019,0;7,0;OBSERVAÇÃO;634,0
HRAD;2019,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;619,0
HRAD;2019,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;785,0
HRAD;2019,0;7,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;726,0
HRAD;2019,0;7,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;198,0
HRAD;2019,0;7,0;UTI;270,0
HRAD;2019,0;7,0;UTI - NEONATAL;263,0
HRAD;2019,0;8,0;ALOJAMENTO CONJUNTO;391,0
HRAD;2019,0;8,0;BLOCO OBSTÉTRICO;20,0
HRAD;2019,0;8,0;OBSERVAÇÃO;563,0
HRAD;2019,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;645,0
HRAD;2019,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;779,0
HRAD;2019,0;8,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;735,0
HRAD;2019,0;8,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;198,0
HRAD;2019,0;8,0;UTI;264,0
HRAD;2019,0;8,0;UTI - NEONATAL;247,0
HRAD;2019,0;9,0;ALOJAMENTO CONJUNTO;356,0
HRAD;2019,0;9,0;BLOCO OBSTÉTRICO;17,0
HRAD;2019,0;9,0;OBSERVAÇÃO;406,0
HRAD;2019,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;618,0
HRAD;2019,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;743,0
HRAD;2019,0;9,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;690,0
HRAD;2019,0;9,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;199,0
HRAD;2019,0;9,0;UTI;246,0
HRAD;2019,0;9,0;UTI - NEONATAL;252,0
HRAD;2019,0;10,0;ALOJAMENTO CONJUNTO;344,0
HRAD;2019,0;10,0;BLOCO OBSTÉTRICO;20,0
HRAD;2019,0;10,0;OBSERVAÇÃO;591,0
HRAD;2019,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;706,0
HRAD;2019,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;777,0
HRAD;2019,0;10,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;717,0
HRAD;2019,0;10,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;179,0
HRAD;2019,0;10,0;UTI;263,0
HRAD;2019,0;10,0;UTI - NEONATAL;270,0
HRAD;2019,0;11,0;ALOJAMENTO CONJUNTO;306,0
HRAD;2019,0;11,0;BLOCO OBSTÉTRICO;17,0
HRAD;2019,0;11,0;OBSERVAÇÃO;505,0
HRAD;2019,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;645,0
HRAD;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;760,0
HRAD;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;694,0
HRAD;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;178,0
HRAD;2019,0;11,0;UTI;250,0
HRAD;2019,0;11,0;UTI - NEONATAL;237,0
HRAD;2019,0;12,0;ALOJAMENTO CONJUNTO;367,0
HRAD;2019,0;12,0;BLOCO OBSTÉTRICO;20,0
HRAD;2019,0;12,0;OBSERVAÇÃO;596,0
HRAD;2019,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;350,0
HRAD;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;756,0
HRAD;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;675,0
HRAD;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;188,0
HRAD;2019,0;12,0;UTI;264,0
HRAD;2019,0;12,0;UTI - NEONATAL;276,0
HRAD;2020,0;1,0;ALOJAMENTO CONJUNTO;345,0
HRAD;2020,0;1,0;BLOCO OBSTÉTRICO;13,0
HRAD;2020,0;1,0;OBSERVAÇÃO;616,0
HRAD;2020,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;290,0
HRAD;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;709,0
HRAD;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;686,0
HRAD;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;182,0
HRAD;2020,0;1,0;UTI;261,0
HRAD;2020,0;1,0;UTI - NEONATAL;234,0
HRAD;2020,0;2,0;ALOJAMENTO CONJUNTO;375,0
HRAD;2020,0;2,0;BLOCO OBSTÉTRICO;19,0
HRAD;2020,0;2,0;OBSERVAÇÃO;575,0
HRAD;2020,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;286,0
HRAD;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;703,0
HRAD;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;642,0
HRAD;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;155,0
HRAD;2020,0;2,0;UTI;242,0
HRAD;2020,0;2,0;UTI - NEONATAL;246,0
HRAD;2020,0;3,0;ALOJAMENTO CONJUNTO;400,0
HRAD;2020,0;3,0;BLOCO OBSTÉTRICO;23,0
HRAD;2020,0;3,0;OBSERVAÇÃO;556,0
HRAD;2020,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;512,0
HRAD;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;528,0
HRAD;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;671,0
HRAD;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;176,0
HRAD;2020,0;3,0;UTI;221,0
HRAD;2020,0;3,0;UTI - NEONATAL;260,0
HRAD;2020,0;4,0;ALOJAMENTO CONJUNTO;377,0
HRAD;2020,0;4,0;BLOCO OBSTÉTRICO;18,0
HRAD;2020,0;4,0;OBSERVAÇÃO;529,0
HRAD;2020,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;639,0
HRAD;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;52,0
HRAD;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;666,0
HRAD;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;163,0
HRAD;2020,0;4,0;UTI;221,0
HRAD;2020,0;4,0;UTI - NEONATAL;228,0
HRAD;2020,0;5,0;ALOJAMENTO CONJUNTO;419,0
HRAD;2020,0;5,0;BLOCO OBSTÉTRICO;22,0
HRAD;2020,0;5,0;OBSERVAÇÃO;640,0
HRAD;2020,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;306,0
HRAD;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;447,0
HRAD;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;708,0
HRAD;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;141,0
HRAD;2020,0;5,0;UTI;294,0
HRAD;2020,0;5,0;UTI - NEONATAL;265,0
HRAD;2020,0;6,0;ALOJAMENTO CONJUNTO;375,0
HRAD;2020,0;6,0;BLOCO OBSTÉTRICO;22,0
HRAD;2020,0;6,0;OBSERVAÇÃO;546,0
HRAD;2020,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;258,0
HRAD;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;546,0
HRAD;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;687,0
HRAD;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;160,0
HRAD;2020,0;6,0;UTI;467,0
HRAD;2020,0;6,0;UTI - NEONATAL;247,0
HRAD;2020,0;7,0;ALOJAMENTO CONJUNTO;396,0
HRAD;2020,0;7,0;BLOCO OBSTÉTRICO;28,0
HRAD;2020,0;7,0;OBSERVAÇÃO;497,0
HRAD;2020,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;262,0
HRAD;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;588,0
HRAD;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;720,0
HRAD;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;178,0
HRAD;2020,0;7,0;UTI;506,0
HRAD;2020,0;7,0;UTI - NEONATAL;267,0
HRAD;2020,0;8,0;ALOJAMENTO CONJUNTO;392,0
HRAD;2020,0;8,0;BLOCO OBSTÉTRICO;17,0
HRAD;2020,0;8,0;OBSERVAÇÃO;516,0
HRAD;2020,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;268,0
HRAD;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;574,0
HRAD;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;703,0
HRAD;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;222,0
HRAD;2020,0;8,0;UTI;503,0
HRAD;2020,0;8,0;UTI - NEONATAL;239,0
HRAD;2020,0;9,0;ALOJAMENTO CONJUNTO;458,0
HRAD;2020,0;9,0;BLOCO OBSTÉTRICO;18,0
HRAD;2020,0;9,0;OBSERVAÇÃO;599,0
HRAD;2020,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;267,0
HRAD;2020,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;508,0
HRAD;2020,0;9,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;691,0
HRAD;2020,0;9,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;184,0
HRAD;2020,0;9,0;UTI;430,0
HRAD;2020,0;9,0;UTI - NEONATAL;241,0
HRAD;2020,0;10,0;ALOJAMENTO CONJUNTO;453,0
HRAD;2020,0;10,0;BLOCO OBSTÉTRICO;20,0
HRAD;2020,0;10,0;OBSERVAÇÃO;541,0
HRAD;2020,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;266,0
HRAD;2020,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;511,0
HRAD;2020,0;10,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;717,0
HRAD;2020,0;10,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;201,0
HRAD;2020,0;10,0;UTI;357,0
HRAD;2020,0;10,0;UTI - NEONATAL;274,0
HRAD;2020,0;11,0;ALOJAMENTO CONJUNTO;436,0
HRAD;2020,0;11,0;BLOCO OBSTÉTRICO;21,0
HRAD;2020,0;11,0;OBSERVAÇÃO;630,0
HRAD;2020,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;262,0
HRAD;2020,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;464,0
HRAD;2020,0;11,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;658,0
HRAD;2020,0;11,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;213,0
HRAD;2020,0;11,0;UTI;343,0
HRAD;2020,0;11,0;UTI - NEONATAL;230,0
HRAD;2020,0;12,0;ALOJAMENTO CONJUNTO;410,0
HRAD;2020,0;12,0;BLOCO OBSTÉTRICO;27,0
HRAD;2020,0;12,0;OBSERVAÇÃO;617,0
HRAD;2020,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;275,0
HRAD;2020,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;475,0
HRAD;2020,0;12,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;684,0
HRAD;2020,0;12,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;140,0
HRAD;2020,0;12,0;UTI;288,0
HRAD;2020,0;12,0;UTI - NEONATAL;246,0
HRAD;2021,0;1,0;ALOJAMENTO CONJUNTO;432,0
HRAD;2021,0;1,0;BLOCO OBSTÉTRICO;21,0
HRAD;2021,0;1,0;OBSERVAÇÃO;551,0
HRAD;2021,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;268,0
HRAD;2021,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;466,0
HRAD;2021,0;1,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;649,0
HRAD;2021,0;1,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;163,0
HRAD;2021,0;1,0;UTI;414,0
HRAD;2021,0;1,0;UTI - NEONATAL;266,0
HRAD;2021,0;2,0;ALOJAMENTO CONJUNTO;423,0
HRAD;2021,0;2,0;BLOCO OBSTÉTRICO;21,0
HRAD;2021,0;2,0;OBSERVAÇÃO;437,0
HRAD;2021,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;240,0
HRAD;2021,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;496,0
HRAD;2021,0;2,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;642,0
HRAD;2021,0;2,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;160,0
HRAD;2021,0;2,0;UTI;491,0
HRAD;2021,0;2,0;UTI - NEONATAL;198,0
HRAD;2021,0;3,0;ALOJAMENTO CONJUNTO;379,0
HRAD;2021,0;3,0;BLOCO OBSTÉTRICO;30,0
HRAD;2021,0;3,0;OBSERVAÇÃO;493,0
HRAD;2021,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;255,0
HRAD;2021,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;513,0
HRAD;2021,0;3,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;666,0
HRAD;2021,0;3,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;173,0
HRAD;2021,0;3,0;UTI;547,0
HRAD;2021,0;3,0;UTI - NEONATAL;255,0
HRAD;2021,0;4,0;ALOJAMENTO CONJUNTO;350,0
HRAD;2021,0;4,0;BLOCO OBSTÉTRICO;23,0
HRAD;2021,0;4,0;OBSERVAÇÃO;563,0
HRAD;2021,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;263,0
HRAD;2021,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;526,0
HRAD;2021,0;4,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;667,0
HRAD;2021,0;4,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;177,0
HRAD;2021,0;4,0;UTI;513,0
HRAD;2021,0;4,0;UTI - NEONATAL;239,0
HRAD;2021,0;5,0;ALOJAMENTO CONJUNTO;391,0
HRAD;2021,0;5,0;BLOCO OBSTÉTRICO;27,0
HRAD;2021,0;5,0;OBSERVAÇÃO;650,0
HRAD;2021,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;277,0
HRAD;2021,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;508,0
HRAD;2021,0;5,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;703,0
HRAD;2021,0;5,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;245,0
HRAD;2021,0;5,0;UTI;561,0
HRAD;2021,0;5,0;UTI - NEONATAL;255,0
HRAD;2021,0;6,0;ALOJAMENTO CONJUNTO;352,0
HRAD;2021,0;6,0;BLOCO OBSTÉTRICO;21,0
HRAD;2021,0;6,0;OBSERVAÇÃO;605,0
HRAD;2021,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;265,0
HRAD;2021,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;473,0
HRAD;2021,0;6,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;695,0
HRAD;2021,0;6,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;191,0
HRAD;2021,0;6,0;UTI;535,0
HRAD;2021,0;6,0;UTI - NEONATAL;252,0
HRAD;2021,0;7,0;ALOJAMENTO CONJUNTO;417,0
HRAD;2021,0;7,0;BLOCO OBSTÉTRICO;24,0
HRAD;2021,0;7,0;OBSERVAÇÃO;662,0
HRAD;2021,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;273,0
HRAD;2021,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;498,0
HRAD;2021,0;7,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;715,0
HRAD;2021,0;7,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;178,0
HRAD;2021,0;7,0;UTI;507,0
HRAD;2021,0;7,0;UTI - NEONATAL;255,0
HRAD;2021,0;8,0;ALOJAMENTO CONJUNTO;398,0
HRAD;2021,0;8,0;BLOCO OBSTÉTRICO;28,0
HRAD;2021,0;8,0;OBSERVAÇÃO;654,0
HRAD;2021,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;269,0
HRAD;2021,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;511,0
HRAD;2021,0;8,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;713,0
HRAD;2021,0;8,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;181,0
HRAD;2021,0;8,0;UTI;427,0
HRAD;2021,0;8,0;UTI - NEONATAL;217,0
HRAD;2021,0;9,0;ALOJAMENTO CONJUNTO;394,0
HRAD;2021,0;9,0;BLOCO OBSTÉTRICO;14,0
HRAD;2021,0;9,0;OBSERVAÇÃO;548,0
HRAD;2021,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;258,0
HRAD;2021,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;445,0
HRAD;2021,0;9,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;695,0
HRAD;2021,0;9,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;198,0
HRAD;2021,0;9,0;UTI;338,0
HRAD;2021,0;9,0;UTI - NEONATAL;262,0
HRAD;2021,0;10,0;ALOJAMENTO CONJUNTO;392,0
HRAD;2021,0;10,0;BLOCO OBSTÉTRICO;23,0
HRAD;2021,0;10,0;OBSERVAÇÃO;681,0
HRAD;2021,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;268,0
HRAD;2021,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;500,0
HRAD;2021,0;10,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;715,0
HRAD;2021,0;10,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;156,0
HRAD;2021,0;10,0;UTI;325,0
HRAD;2021,0;10,0;UTI - NEONATAL;274,0
HRAD;2021,0;11,0;ALOJAMENTO CONJUNTO;394,0
HRAD;2021,0;11,0;BLOCO OBSTÉTRICO;29,0
HRAD;2021,0;11,0;OBSERVAÇÃO;698,0
HRAD;2021,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;416,0
HRAD;2021,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;477,0
HRAD;2021,0;11,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;680,0
HRAD;2021,0;11,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;227,0
HRAD;2021,0;11,0;UTI;255,0
HRAD;2021,0;11,0;UTI - NEONATAL;258,0
HRAD;2021,0;12,0;ALOJAMENTO CONJUNTO;355,0
HRAD;2021,0;12,0;BLOCO OBSTÉTRICO;34,0
HRAD;2021,0;12,0;OBSERVAÇÃO;587,0
HRAD;2021,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;497,0
HRAD;2021,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;473,0
HRAD;2021,0;12,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;681,0
HRAD;2021,0;12,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;181,0
HRAD;2021,0;12,0;UTI;266,0
HRAD;2021,0;12,0;UTI - NEONATAL;271,0
HRAD;2022,0;1,0;ALOJAMENTO CONJUNTO;362,0
HRAD;2022,0;1,0;BLOCO OBSTÉTRICO;28,0
HRAD;2022,0;1,0;OBSERVAÇÃO;592,0
HRAD;2022,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;416,0
HRAD;2022,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;506,0
HRAD;2022,0;1,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;650,0
HRAD;2022,0;1,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;237,0
HRAD;2022,0;1,0;UTI;341,0
HRAD;2022,0;1,0;UTI - NEONATAL;258,0
HRAD;2022,0;2,0;ALOJAMENTO CONJUNTO;412,0
HRAD;2022,0;2,0;BLOCO OBSTÉTRICO;25,0
HRAD;2022,0;2,0;OBSERVAÇÃO;584,0
HRAD;2022,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;380,0
HRAD;2022,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;461,0
HRAD;2022,0;2,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;638,0
HRAD;2022,0;2,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;259,0
HRAD;2022,0;2,0;UTI;316,0
HRAD;2022,0;2,0;UTI - NEONATAL;247,0
HRAD;2022,0;3,0;ALOJAMENTO CONJUNTO;474,0
HRAD;2022,0;3,0;BLOCO OBSTÉTRICO;26,0
HRAD;2022,0;3,0;OBSERVAÇÃO;705,0
HRAD;2022,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;462,0
HRAD;2022,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;465,0
HRAD;2022,0;3,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;699,0
HRAD;2022,0;3,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;235,0
HRAD;2022,0;3,0;UTI;294,0
HRAD;2022,0;3,0;UTI - NEONATAL;264,0
HRAD;2022,0;4,0;ALOJAMENTO CONJUNTO;443,0
HRAD;2022,0;4,0;BLOCO OBSTÉTRICO;22,0
HRAD;2022,0;4,0;OBSERVAÇÃO;645,0
HRAD;2022,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;423,0
HRAD;2022,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;428,0
HRAD;2022,0;4,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;665,0
HRAD;2022,0;4,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;257,0
HRAD;2022,0;4,0;UTI;332,0
HRAD;2022,0;4,0;UTI - NEONATAL;261,0
HRAD;2022,0;5,0;ALOJAMENTO CONJUNTO;421,0
HRAD;2022,0;5,0;BLOCO OBSTÉTRICO;21,0
HRAD;2022,0;5,0;OBSERVAÇÃO;678,0
HRAD;2022,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;397,0
HRAD;2022,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;479,0
HRAD;2022,0;5,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;690,0
HRAD;2022,0;5,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;267,0
HRAD;2022,0;5,0;UTI;252,0
HRAD;2022,0;5,0;UTI - NEONATAL;277,0
HRAD;2022,0;6,0;ALOJAMENTO CONJUNTO;417,0
HRAD;2022,0;6,0;BLOCO OBSTÉTRICO;27,0
HRAD;2022,0;6,0;OBSERVAÇÃO;775,0
HRAD;2022,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;467,0
HRAD;2022,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;457,0
HRAD;2022,0;6,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;656,0
HRAD;2022,0;6,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;233,0
HRAD;2022,0;6,0;UTI;260,0
HRAD;2022,0;6,0;UTI - NEONATAL;262,0
HRAD;2022,0;7,0;ALOJAMENTO CONJUNTO;343,0
HRAD;2022,0;7,0;BLOCO OBSTÉTRICO;27,0
HRAD;2022,0;7,0;OBSERVAÇÃO;637,0
HRAD;2022,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;500,0
HRAD;2022,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;499,0
HRAD;2022,0;7,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;701,0
HRAD;2022,0;7,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;192,0
HRAD;2022,0;7,0;UTI;251,0
HRAD;2022,0;7,0;UTI - NEONATAL;270,0
HRAD;2022,0;8,0;ALOJAMENTO CONJUNTO;452,0
HRAD;2022,0;8,0;BLOCO OBSTÉTRICO;26,0
HRAD;2022,0;8,0;OBSERVAÇÃO;653,0
HRAD;2022,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;565,0
HRAD;2022,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;507,0
HRAD;2022,0;8,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;695,0
HRAD;2022,0;8,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;267,0
HRAD;2022,0;8,0;UTI;274,0
HRAD;2022,0;8,0;UTI - NEONATAL;230,0
HRAD;2022,0;9,0;ALOJAMENTO CONJUNTO;343,0
HRAD;2022,0;9,0;BLOCO OBSTÉTRICO;14,0
HRAD;2022,0;9,0;OBSERVAÇÃO;534,0
HRAD;2022,0;9,0;UNIDADE DE DECISAO CLINICA;28,0
HRAD;2022,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;478,0
HRAD;2022,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;31,0
HRAD;2022,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;426,0
HRAD;2022,0;9,0;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;694,0
HRAD;2022,0;9,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;187,0
HRAD;2022,0;9,0;UTI;228,0
HRAD;2022,0;9,0;UTI - ADULTO;26,0
HRAD;2022,0;9,0;UTI - NEONATAL;208,0
HRAD;2022,0;10,0;ALOJAMENTO CONJUNTO;348,0
HRAD;2022,0;10,0;BLOCO OBSTÉTRICO;19,0
HRAD;2022,0;10,0;OBSERVAÇÃO;17,0
HRAD;2022,0;10,0;UNIDADE DE DECISAO CLINICA;528,0
HRAD;2022,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;5,0
HRAD;2022,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;524,0
HRAD;2022,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;484,0
